Respondent ID,Collector ID,Start Date,End Date,freq_use,role,training_instructor_led,training_web_based,training_read,no_training,training_effectiveness,explain_training_effectiveness,support_Gnet,support_inapplication,support_ref_doc,support_SOP,support_contacted,support_IT,explain_support,complete_without_help,explain_complete_without_help,easy_access_documents,explain_easy_access_documents,satisfaction,explain_satisfaction,Gvault_efficiency,explain_Gvault_efficiency,Gvault_improved,explain_Gvault_improved,functional_area,explain_functional_area,office_location,explain_office_location,job_level,explain_job_level,time_worked_Glead
11138549034,249459562,2019-11-12 10:48:24,2019-11-12 13:53:28,Daily,Owner / Author,Instructor Led,,,,Very effective,,GNet,In-Application (GVault),"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,,Yes,,Satisfied,,Increased,"Electronic TIE forms have changed the way authors, DC and Training work with each other.  Definitely improved the process and turn around time.",Yes,It's easier to find info about a document in the system (Meta data) and see the revisions. The favorites are easy to note and find.  Tasks are more visible.,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Manager / Group Leader,,5-7 years
11138537599,249459562,2019-11-12 13:47:00,2019-11-12 13:49:31,Daily,Owner / Author,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,,,,Contacted my Document Control or Training Group,,,Most of the time,,Yes,,Satisfied,,Decreased,,Yes,,Research and Development (R&D),,Foster City,,Director,,5-7 years
11138518889,249459562,2019-11-12 13:41:20,2019-11-12 13:42:49,At least once a week,Document Steward for a functional area,,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,In-Application (GVault),,,,,,Most of the time,,Yes,,Very Satisfied,,Increased,,Yes,,Information Technology (IT),,Foster City,,Individual Contributor,,Less than a year
11138495435,249459562,2019-11-12 13:30:42,2019-11-12 13:34:27,At least once a month,Consumer - Read Only,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,,,,,IT Support / SPARC,,Most of the time,,Yes,,Satisfied,,Increased,,Yes,,Other (please specify),PMO,Foster City,,Manager / Group Leader,,Less than a year
11138483961,249459562,2019-11-12 13:27:04,2019-11-12 13:30:23,Daily,Reviewer / Approver,,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,GNet,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,,IT Support / SPARC,,All the time,,No,"I find it annoying that you still have the use the ""legacy document number"" search modifier for documents that didn't change their numbering system (e.g. STMs).  Also, many peripherally related documents tend to show up in searches that should have returned fairly targeted results.",Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,>7 Years
11138447249,249459562,2019-11-12 13:12:48,2019-11-12 13:18:48,Daily,Reviewer / Approver,Instructor Led,,Read & Understood of Procedural Document(s),,Effective,,,In-Application (GVault),"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,,Yes,,Very Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Alberta,,Manager / Group Leader,,>7 Years
11138423647,249459562,2019-11-12 13:06:00,2019-11-12 13:09:52,Daily,Owner / Author,Instructor Led,,,,Effective,the training was excellent but practical application is necessary to more fully understand the processes,,In-Application (GVault),"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,IT Support / SPARC,,All the time,,Yes,,Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,5-7 years
11138408942,249459562,2019-11-12 13:03:19,2019-11-12 13:04:44,At least once a month,Reviewer / Approver,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,GNet,In-Application (GVault),,,,,,Most of the time,,Yes,,Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,3-4 years
11138394969,249459562,2019-11-12 12:57:21,2019-11-12 13:00:17,Less than once a month,Not Sure,,,Read & Understood of Procedural Document(s),,Effective,"I don't actually interact with GVault, but I PM people who do.",,,,,,IT Support / SPARC,Working directly with the Document Control group to shepherd documents through the process,Some of the time,,No,Haven't tried,Satisfied,,No noticeable difference,,No,,Information Technology (IT),,Foster City,,Manager / Group Leader,,Less than a year
11138344818,249459562,2019-11-12 12:42:40,2019-11-12 12:44:19,Daily,Document Steward for a functional area,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Very effective,,GNet,In-Application (GVault),,,Contacted my Document Control or Training Group,IT Support / SPARC,,Most of the time,,Yes,,Very Satisfied,,Increased,,Yes,,Information Technology (IT),,Foster City,,Individual Contributor,,3-4 years
11138252298,249459562,2019-11-12 12:13:54,2019-11-12 12:16:05,Daily,Reviewer / Approver,,Web/Computer Based,Read & Understood of Procedural Document(s),,Very effective,,GNet,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,IT Support / SPARC,,All the time,,Yes,,Very Satisfied,,Increased,,Yes,,Information Technology (IT),,Foster City,,Director,,5-7 years
11138162859,249459562,2019-11-12 11:39:34,2019-11-12 11:48:59,Daily,Owner / Author,,Web/Computer Based,,,Effective,,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",,,,Other colleagues within my department,Most of the time,,No,Key terms that would be used by most interested parties do not pull up key documents. Filters often do not drill down far enough without requiring manual searching through pages of documents. Key meta data that would be helpful to enhance searching is not available. Some search terms that are in certain fields do not seem to trigger documents as a result. Example: Searching 'GS-344295-01' does not pull up SPEC-P1410 despite the fact the title of SPEC-P1410 is 'GS-344295-01',Very Unsatisfied,Finding documentation is difficult. A separate personal spreadsheet is required to maintain key terms or doc number needed to call up document in future searches.. Very inefficient and time consuming.,No noticeable difference,GDocs search was poor as well. No improvement.,No,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Manager / Group Leader,,5-7 years
11138062198,249459562,2019-11-12 11:18:41,2019-11-12 11:20:32,At least once a month,Consumer - Read Only,,,,I did not take training,I did not take training,,GNet,In-Application (GVault),"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,All the time,,Yes,,Very Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,1 to 2 years
11138043192,249459562,2019-11-12 11:12:16,2019-11-12 11:14:29,At least once a week,Consumer - Read Only,,,,I did not take training,I did not take training,,GNet,,,,,,,All the time,,Yes,,Satisfied,,Increased,,Yes,,Research and Development (R&D),,Foster City,,Individual Contributor,,1 to 2 years
11138024445,249459562,2019-11-12 10:44:58,2019-11-12 11:09:05,At least once a week,Reviewer / Approver,,Web/Computer Based,Read & Understood of Procedural Document(s),,Very effective,,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",,,,Web based training,Most of the time,,Yes,,Very Satisfied,,Increased,,Yes,,Information Technology (IT),,Foster City,,Individual Contributor,,3-4 years
11138020641,249459562,2019-11-12 11:04:42,2019-11-12 11:09:44,Daily,Consumer - Read Only,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Very effective,,GNet,In-Application (GVault),,SOPs and Work Instructions,,,,All the time,,Yes,,Very Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Other (please specify),Contractor,3-4 years
11137996376,249459562,2019-11-12 10:57:06,2019-11-12 11:01:16,Daily,Owner / Author,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Not effective enough,,,,,,Contacted my Document Control or Training Group,,,Some of the time,,Yes,,Slightly Unsatisfied,the documents place in the DtA and DtE need to be re-evaluated and potentially placed in different buckets. The steering committee may not have known the impact of some of the decisions that were made.,No noticeable difference,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,5-7 years
11137969271,249459562,2019-11-12 10:51:54,2019-11-12 10:53:33,At least once a month,Consumer - Read Only,Instructor Led,,,,Effective,,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",,,,,Most of the time,,No,The search functionality is difficult to use,Slightly Unsatisfied,"The process for uploading CV & Job Description is extremely complicated, and not a great user experience",Decreased,,Yes,,Research and Development (R&D),,Seattle,,Manager / Group Leader,,3-4 years
11137962878,249459562,2019-11-12 10:50:07,2019-11-12 10:52:09,Daily,Reviewer / Approver,Instructor Led,Web/Computer Based,,,Effective,,,In-Application (GVault),"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,,,,Most of the time,,Yes,,Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Director,,>7 Years
11137944122,249459562,2019-11-12 10:39:32,2019-11-12 10:46:33,Daily,Owner / Author,Instructor Led,,Read & Understood of Procedural Document(s),,Not effective enough,"The overview training was fine, but I found lots of items/areas specific to my function that weren't addressed. I (and the rest of my team) needed training customized to our actual tasks.",,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,"After hiccups and mistakes, I now have learned what I need to do.",Yes,The user interface is better than most systems I've used.,Very Satisfied,"Based on my experience, it was a low bar.",Increased,,Yes,,Research and Development (R&D),,Foster City,,Individual Contributor,,1 to 2 years
11137940254,249459562,2019-11-12 10:25:02,2019-11-12 10:45:24,Daily,Owner / Author,Instructor Led,,,,Not effective enough,"Training is straight forward, but questions always arise when we are using GVault.",,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,,,,Most of the time,,No,"Document numbers have been reassigned and bucketed into larger categories. Before I could search by ""GSPEC"" and then filter by title.  Now everything is a ""Specification"" and not all documents are tagged by Product.",Slightly Unsatisfied,"The seemingly new functionality of GVault have made things more complicated and harder to search.  Bucketing/grouping documents under one document type (I.e. SOP, Specification) makes things harder to search for.",Decreased,Searching for documents is difficult.,No,Searching is more difficult.,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,>7 Years
11137936359,249459562,2019-11-12 10:37:24,2019-11-12 10:44:12,Daily,Owner / Author,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,,,,Contacted my Document Control or Training Group,,,Most of the time,,Yes,"However, the system often stays in Library instead of going to Home automatically.  When DCC is being created, user has to keep scrolling to the right of the screen and up and down on the far-right side of the screen to view th entire display.  Awkward to use when the DCC cannot be view entirely on the screen.  Also, the latest version should be bigger so people don't use the draft version (which is placed on top of current version number).",Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Director,,>7 Years
11137926911,249459562,2019-11-12 10:37:42,2019-11-12 10:41:20,Daily,Reviewer / Approver,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,,Yes,,Very Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Manager / Group Leader,,>7 Years
11137901941,249459562,2019-11-12 10:31:11,2019-11-12 10:34:01,Daily,Owner / Author,,,Read & Understood of Procedural Document(s),,Not effective enough,In person training would be helpful and understanding document nomenclature would be helpful since there are new abbreviations,GNet,,,,,,,Most of the time,,Yes,,Satisfied,,No noticeable difference,I was not here when we used Gdocs,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,Less than a year
